Injected_Bus,Injected_Phase,Penetration_Scenario,Affected_Bus,Affected_Phase,Active_Sensitivity,Reactive_Sensitivity,V0,V_PF,V_TJSM,Error_Percent_V_TJSM
32,1,0.5,24,0,-0.9214,-1.8656,1.0134,1.0134,1.0134,-1.0
32,1,0.5,24,1,7.9609,12.1905,1.0412,1.0412,1.0412,-1.0
32,1,0.5,24,2,-1.1336,1.652,0.9863,0.9863,0.9863,-1.0
32,1,0.5,25,0,-0.9539,-2.2787,1.0092,1.0092,1.0092,-1.0
32,1,0.5,25,1,8.9251,12.647,1.0443,1.0443,1.0443,-1.0
32,1,0.5,25,2,-1.4706,1.9022,0.9822,0.9822,0.9822,-1.0
32,1,0.5,26,0,-0.9982,-2.6922,1.0051,1.0051,1.0051,-1.0
32,1,0.5,26,1,9.8979,13.1322,1.0451,1.0451,1.0451,-1.0
32,1,0.5,26,2,-1.8006,2.14,0.9807,0.9807,0.9807,-1.0
32,1,0.5,27,0,-1.0711,-3.4118,1.0,1.0,1.0,-1.0
32,1,0.5,27,1,11.6119,13.974,1.0463,1.0463,1.0463,-1.0
32,1,0.5,27,2,-2.3823,2.5593,0.9762,0.9762,0.9762,-1.0
32,1,0.5,28,0,-1.0724,-3.4105,1.0006,1.0006,1.0006,-1.0
32,1,0.5,28,1,11.6367,13.9793,1.0455,1.0455,1.0455,-1.0
32,1,0.5,28,2,-2.3908,2.5635,0.9726,0.9726,0.9726,-1.0
32,1,0.5,29,0,-1.0898,-3.4083,1.0009,1.0009,1.0009,-1.0
32,1,0.5,29,1,11.6691,14.025,1.0423,1.0423,1.0423,-1.0
32,1,0.5,29,2,-2.3859,2.5461,0.9741,0.9741,0.9741,-1.0
32,1,0.5,30,0,-1.1506,-4.2348,0.9935,0.9935,0.9935,-1.0
32,1,0.5,30,1,13.5452,14.939,1.0481,1.0481,1.0481,-1.0
32,1,0.5,30,2,-3.0386,3.0372,0.9743,0.9743,0.9743,-1.0
32,1,0.5,31,0,-1.197,-4.7399,0.9918,0.9918,0.9918,-1.0
32,1,0.5,31,1,14.7662,15.5326,1.0489,1.0489,1.0489,-1.0
32,1,0.5,31,2,-3.4526,3.3336,0.9726,0.9726,0.9726,-1.0
32,1,0.5,32,0,-1.2438,-5.5114,0.9921,0.9921,0.9921,-1.0
32,1,0.5,32,1,16.9928,16.4574,1.0494,1.0494,1.0494,-1.0
32,1,0.5,32,2,-4.1136,3.771,0.9694,0.9694,0.9694,-1.0
32,1,0.5,33,0,-1.2381,-5.235,0.9921,0.9921,0.9921,-1.0
32,1,0.5,33,1,16.0023,16.1107,1.0494,1.0494,1.0494,-1.0
32,1,0.5,33,2,-3.8736,3.6294,0.9698,0.9698,0.9698,-1.0
32,1,0.5,34,0,-0.4355,-0.4116,1.0322,1.0322,1.0322,-1.0
32,1,0.5,34,1,4.0968,10.1122,1.0403,1.0403,1.0403,-1.0
32,1,0.5,34,2,-0.115,0.5543,1.0006,1.0006,1.0006,-1.0
32,1,0.5,35,0,-0.7911,-0.8335,1.0193,1.0193,1.0193,-1.0
32,1,0.5,35,1,5.4771,10.9524,1.0425,1.0425,1.0425,-1.0
32,1,0.5,35,2,-0.3033,1.0692,0.9937,0.9937,0.9937,-1.0
32,1,0.5,36,0,-0.8928,-1.828,0.9928,0.9928,0.9928,-1.0
32,1,0.5,36,1,7.7872,11.9245,1.0223,1.0223,1.0223,-1.0
32,1,0.5,36,2,-1.1141,1.6275,0.9662,0.9662,0.9662,-1.0
32,1,1.0,1,0,-0.1533,-0.0923,1.0396,1.0396,1.0396,-1.0
32,1,1.0,1,1,3.0433,9.4135,1.0475,1.0475,1.0475,-1.0
32,1,1.0,1,2,0.002,0.1899,1.0111,1.0111,1.0111,-1.0
32,1,1.0,2,0,-0.4261,-0.4094,1.0319,1.0319,1.0319,-1.0
32,1,1.0,2,1,4.0792,10.0788,1.0436,1.0436,1.0436,-1.0
32,1,1.0,2,2,-0.1196,0.5604,1.002,1.002,1.002,-1.0
32,1,1.0,3,0,-0.7854,-0.8302,1.0222,1.0222,1.0222,-1.0
32,1,1.0,3,1,5.4763,10.9395,1.0428,1.0428,1.0428,-1.0
32,1,1.0,3,2,-0.3057,1.0698,0.9948,0.9948,0.9948,-1.0
32,1,1.0,4,0,-0.4579,-0.4208,1.0307,1.0307,1.0307,-1.0
32,1,1.0,4,1,4.1169,10.1622,1.0368,1.0368,1.0368,-1.0
32,1,1.0,4,2,-0.1017,0.5408,0.9993,0.9993,0.9993,-1.0
32,1,1.0,5,0,-0.4312,-0.4106,1.0321,1.0321,1.0321,-1.0
32,1,1.0,5,1,4.0909,10.0968,1.0419,1.0419,1.0419,-1.0
32,1,1.0,5,2,-0.1172,0.5575,1.0003,1.0003,1.0003,-1.0
32,1,1.0,6,0,-0.4868,-0.4304,1.0326,1.0326,1.0326,-1.0
32,1,1.0,6,1,4.1588,10.2396,1.0295,1.0295,1.0295,-1.0
32,1,1.0,6,2,-0.0853,0.5211,0.9974,0.9974,0.9974,-1.0
32,1,1.0,7,0,-0.51,-0.4361,1.0338,1.0338,1.0338,-1.0
32,1,1.0,7,1,4.1986,10.3309,1.0206,1.0206,1.0206,-1.0
32,1,1.0,7,2,-0.0741,0.503,0.9975,0.9975,0.9975,-1.0
32,1,1.0,8,0,-0.9547,-2.2787,1.0091,1.0091,1.0091,-1.0
32,1,1.0,8,1,8.9231,12.6489,1.0442,1.0442,1.0442,-1.0
32,1,1.0,8,2,-1.4693,1.9006,0.983,0.983,0.983,-1.0
32,1,1.0,9,0,-0.911,-1.8653,1.0131,1.0131,1.0131,-1.0
32,1,1.0,9,1,7.9461,12.1679,1.0431,1.0431,1.0431,-1.0
32,1,1.0,9,2,-1.1368,1.6607,0.9859,0.9859,0.9859,-1.0
32,1,1.0,10,0,-1.0739,-3.4106,1.0005,1.0005,1.0005,-1.0
32,1,1.0,10,1,11.6338,13.9826,1.0454,1.0454,1.0454,-1.0
32,1,1.0,10,2,-2.3882,2.5607,0.9737,0.9737,0.9737,-1.0
32,1,1.0,11,0,-1.2401,-5.2354,0.992,0.992,0.992,-1.0
32,1,1.0,11,1,15.9993,16.1149,1.0493,1.0493,1.0493,-1.0
32,1,1.0,11,2,-3.8708,3.6268,0.9705,0.9705,0.9705,-1.0
32,1,1.0,12,0,-0.4311,-0.4107,1.0323,1.0323,1.0323,-1.0
32,1,1.0,12,1,4.0934,10.0959,1.0421,1.0421,1.0421,-1.0
32,1,1.0,12,2,-0.1173,0.5582,0.9991,0.9991,0.9991,-1.0
32,1,1.0,13,0,-0.439,-0.4141,1.0315,1.0315,1.0315,-1.0
32,1,1.0,13,1,4.0966,10.1123,1.0409,1.0409,1.0409,-1.0
32,1,1.0,13,2,-0.1124,0.5528,1.0002,1.0002,1.0002,-1.0
32,1,1.0,14,0,-0.4584,-0.4211,1.0302,1.0302,1.0302,-1.0
32,1,1.0,14,1,4.1163,10.1634,1.0367,1.0367,1.0367,-1.0
32,1,1.0,14,2,-0.1015,0.5407,0.9994,0.9994,0.9994,-1.0
32,1,1.0,15,0,-0.4596,-0.4222,1.0276,1.0276,1.0276,-1.0
32,1,1.0,15,1,4.1111,10.1651,1.0371,1.0371,1.0371,-1.0
32,1,1.0,15,2,-0.1012,0.5409,0.9997,0.9997,0.9997,-1.0
32,1,1.0,16,0,-0.4832,-0.4293,1.0324,1.0324,1.0324,-1.0
32,1,1.0,16,1,4.1548,10.2299,1.0305,1.0305,1.0305,-1.0
32,1,1.0,16,2,-0.0874,0.5237,0.9972,0.9972,0.9972,-1.0
32,1,1.0,17,0,-0.5127,-0.4368,1.034,1.034,1.034,-1.0
32,1,1.0,17,1,4.2031,10.341,1.0196,1.0196,1.0196,-1.0
32,1,1.0,17,2,-0.0727,0.501,0.9975,0.9975,0.9975,-1.0
32,1,1.0,18,0,-0.5152,-0.4374,1.0341,1.0341,1.0341,-1.0
32,1,1.0,18,1,4.2065,10.3503,1.0187,1.0187,1.0187,-1.0
32,1,1.0,18,2,-0.0715,0.499,0.9978,0.9978,0.9978,-1.0
32,1,1.0,19,0,-0.4887,-0.4309,1.0327,1.0327,1.0327,-1.0
32,1,1.0,19,1,4.1616,10.2466,1.0288,1.0288,1.0288,-1.0
32,1,1.0,19,2,-0.0844,0.5196,0.9975,0.9975,0.9975,-1.0
32,1,1.0,20,0,-0.7883,-0.832,1.0206,1.0206,1.0206,-1.0
32,1,1.0,20,1,5.4779,10.9463,1.0426,1.0426,1.0426,-1.0
32,1,1.0,20,2,-0.3047,1.0699,0.9938,0.9938,0.9938,-1.0
32,1,1.0,21,0,-0.7928,-0.8342,1.0189,1.0189,1.0189,-1.0
32,1,1.0,21,1,5.4796,10.9576,1.0421,1.0421,1.0421,-1.0
32,1,1.0,21,2,-0.3026,1.0686,0.9933,0.9933,0.9933,-1.0
32,1,1.0,22,0,-0.7916,-0.8341,1.0186,1.0186,1.0186,-1.0
32,1,1.0,22,1,5.4755,10.9532,1.0426,1.0426,1.0426,-1.0
32,1,1.0,22,2,-0.303,1.0692,0.9938,0.9938,0.9938,-1.0
32,1,1.0,23,0,-0.8795,-1.6062,1.0154,1.0154,1.0154,-1.0
32,1,1.0,23,1,7.3306,11.8592,1.0432,1.0432,1.0432,-1.0
32,1,1.0,23,2,-0.9295,1.5133,0.9876,0.9876,0.9876,-1.0
32,1,1.0,24,0,-0.9214,-1.8656,1.0134,1.0134,1.0134,-1.0
32,1,1.0,24,1,7.9609,12.1905,1.0412,1.0412,1.0412,-1.0
32,1,1.0,24,2,-1.1336,1.652,0.9863,0.9863,0.9863,-1.0
32,1,1.0,25,0,-0.9539,-2.2787,1.0092,1.0092,1.0092,-1.0
32,1,1.0,25,1,8.9251,12.647,1.0443,1.0443,1.0443,-1.0
32,1,1.0,25,2,-1.4706,1.9022,0.9822,0.9822,0.9822,-1.0
32,1,1.0,26,0,-0.9982,-2.6922,1.0051,1.0051,1.0051,-1.0
32,1,1.0,26,1,9.8979,13.1322,1.0451,1.0451,1.0451,-1.0
32,1,1.0,26,2,-1.8006,2.14,0.9807,0.9807,0.9807,-1.0
32,1,1.0,27,0,-1.0711,-3.4118,1.0,1.0,1.0,-1.0
32,1,1.0,27,1,11.6119,13.974,1.0463,1.0463,1.0463,-1.0
32,1,1.0,27,2,-2.3823,2.5593,0.9762,0.9762,0.9762,-1.0
32,1,1.0,28,0,-1.0724,-3.4105,1.0006,1.0006,1.0006,-1.0
32,1,1.0,28,1,11.6367,13.9793,1.0455,1.0455,1.0455,-1.0
32,1,1.0,28,2,-2.3908,2.5635,0.9726,0.9726,0.9726,-1.0
32,1,1.0,29,0,-1.0898,-3.4083,1.0009,1.0009,1.0009,-1.0
32,1,1.0,29,1,11.6691,14.025,1.0423,1.0423,1.0423,-1.0
32,1,1.0,29,2,-2.3859,2.5461,0.9741,0.9741,0.9741,-1.0
32,1,1.0,30,0,-1.1506,-4.2348,0.9935,0.9935,0.9935,-1.0
32,1,1.0,30,1,13.5452,14.939,1.0481,1.0481,1.0481,-1.0
32,1,1.0,30,2,-3.0386,3.0372,0.9743,0.9743,0.9743,-1.0
32,1,1.0,31,0,-1.197,-4.7399,0.9918,0.9918,0.9918,-1.0
32,1,1.0,31,1,14.7662,15.5326,1.0489,1.0489,1.0489,-1.0
32,1,1.0,31,2,-3.4526,3.3336,0.9726,0.9726,0.9726,-1.0
32,1,1.0,32,0,-1.2438,-5.5114,0.9921,0.9921,0.9921,-1.0
32,1,1.0,32,1,16.9928,16.4574,1.0494,1.0494,1.0494,-1.0
32,1,1.0,32,2,-4.1136,3.771,0.9694,0.9694,0.9694,-1.0
32,1,1.0,33,0,-1.2381,-5.235,0.9921,0.9921,0.9921,-1.0
32,1,1.0,33,1,16.0023,16.1107,1.0494,1.0494,1.0494,-1.0
32,1,1.0,33,2,-3.8736,3.6294,0.9698,0.9698,0.9698,-1.0
32,1,1.0,34,0,-0.4355,-0.4116,1.0322,1.0322,1.0322,-1.0
32,1,1.0,34,1,4.0968,10.1122,1.0403,1.0403,1.0403,-1.0
32,1,1.0,34,2,-0.115,0.5543,1.0006,1.0006,1.0006,-1.0
32,1,1.0,35,0,-0.7911,-0.8335,1.0193,1.0193,1.0193,-1.0
32,1,1.0,35,1,5.4771,10.9524,1.0425,1.0425,1.0425,-1.0
32,1,1.0,35,2,-0.3033,1.0692,0.9937,0.9937,0.9937,-1.0
32,1,1.0,36,0,-0.8928,-1.828,0.9928,0.9928,0.9928,-1.0
32,1,1.0,36,1,7.7872,11.9245,1.0223,1.0223,1.0223,-1.0
32,1,1.0,36,2,-1.1141,1.6275,0.9662,0.9662,0.9662,-1.0
32,1,2.0,1,0,-0.1533,-0.0923,1.0396,1.0396,1.0396,-1.0
32,1,2.0,1,1,3.0433,9.4135,1.0475,1.0475,1.0475,-1.0
32,1,2.0,1,2,0.002,0.1899,1.0111,1.0111,1.0111,-1.0
32,1,2.0,2,0,-0.4261,-0.4094,1.0319,1.0319,1.0319,-1.0
32,1,2.0,2,1,4.0792,10.0788,1.0436,1.0436,1.0436,-1.0
32,1,2.0,2,2,-0.1196,0.5604,1.002,1.002,1.002,-1.0
32,1,2.0,3,0,-0.7854,-0.8302,1.0222,1.0222,1.0222,-1.0
32,1,2.0,3,1,5.4763,10.9395,1.0428,1.0428,1.0428,-1.0
32,1,2.0,3,2,-0.3057,1.0698,0.9948,0.9948,0.9948,-1.0
32,1,2.0,4,0,-0.4579,-0.4208,1.0307,1.0307,1.0307,-1.0
32,1,2.0,4,1,4.1169,10.1622,1.0368,1.0368,1.0368,-1.0
32,1,2.0,4,2,-0.1017,0.5408,0.9993,0.9993,0.9993,-1.0
32,1,2.0,5,0,-0.4312,-0.4106,1.0321,1.0321,1.0321,-1.0
32,1,2.0,5,1,4.0909,10.0968,1.0419,1.0419,1.0419,-1.0
32,1,2.0,5,2,-0.1172,0.5575,1.0003,1.0003,1.0003,-1.0
32,1,2.0,6,0,-0.4868,-0.4304,1.0326,1.0326,1.0326,-1.0
32,1,2.0,6,1,4.1588,10.2396,1.0295,1.0295,1.0295,-1.0
32,1,2.0,6,2,-0.0853,0.5211,0.9974,0.9974,0.9974,-1.0
32,1,2.0,7,0,-0.51,-0.4361,1.0338,1.0338,1.0338,-1.0
32,1,2.0,7,1,4.1986,10.3309,1.0206,1.0206,1.0206,-1.0
32,1,2.0,7,2,-0.0741,0.503,0.9975,0.9975,0.9975,-1.0
32,1,2.0,8,0,-0.9547,-2.2787,1.0091,1.0091,1.0091,-1.0
32,1,2.0,8,1,8.9231,12.6489,1.0442,1.0442,1.0442,-1.0
32,1,2.0,8,2,-1.4693,1.9006,0.983,0.983,0.983,-1.0
32,1,2.0,9,0,-0.911,-1.8653,1.0131,1.0131,1.0131,-1.0
32,1,2.0,9,1,7.9461,12.1679,1.0431,1.0431,1.0431,-1.0
32,1,2.0,9,2,-1.1368,1.6607,0.9859,0.9859,0.9859,-1.0
32,1,2.0,10,0,-1.0739,-3.4106,1.0005,1.0005,1.0005,-1.0
32,1,2.0,10,1,11.6338,13.9826,1.0454,1.0454,1.0454,-1.0
32,1,2.0,10,2,-2.3882,2.5607,0.9737,0.9737,0.9737,-1.0
32,1,2.0,11,0,-1.2401,-5.2354,0.992,0.992,0.992,-1.0
32,1,2.0,11,1,15.9993,16.1149,1.0493,1.0493,1.0493,-1.0
32,1,2.0,11,2,-3.8708,3.6268,0.9705,0.9705,0.9705,-1.0
32,1,2.0,12,0,-0.4311,-0.4107,1.0323,1.0323,1.0323,-1.0
32,1,2.0,12,1,4.0934,10.0959,1.0421,1.0421,1.0421,-1.0
32,1,2.0,12,2,-0.1173,0.5582,0.9991,0.9991,0.9991,-1.0
32,1,2.0,13,0,-0.439,-0.4141,1.0315,1.0315,1.0315,-1.0
32,1,2.0,13,1,4.0966,10.1123,1.0409,1.0409,1.0409,-1.0
32,1,2.0,13,2,-0.1124,0.5528,1.0002,1.0002,1.0002,-1.0
32,1,2.0,14,0,-0.4584,-0.4211,1.0302,1.0302,1.0302,-1.0
32,1,2.0,14,1,4.1163,10.1634,1.0367,1.0367,1.0367,-1.0
32,1,2.0,14,2,-0.1015,0.5407,0.9994,0.9994,0.9994,-1.0
32,1,2.0,15,0,-0.4596,-0.4222,1.0276,1.0276,1.0276,-1.0
32,1,2.0,15,1,4.1111,10.1651,1.0371,1.0371,1.0371,-1.0
32,1,2.0,15,2,-0.1012,0.5409,0.9997,0.9997,0.9997,-1.0
32,1,2.0,16,0,-0.4832,-0.4293,1.0324,1.0324,1.0324,-1.0
32,1,2.0,16,1,4.1548,10.2299,1.0305,1.0305,1.0305,-1.0
32,1,2.0,16,2,-0.0874,0.5237,0.9972,0.9972,0.9972,-1.0
32,1,2.0,17,0,-0.5127,-0.4368,1.034,1.034,1.034,-1.0
32,1,2.0,17,1,4.2031,10.341,1.0196,1.0196,1.0196,-1.0
32,1,2.0,17,2,-0.0727,0.501,0.9975,0.9975,0.9975,-1.0
32,1,2.0,18,0,-0.5152,-0.4374,1.0341,1.0341,1.0341,-1.0
32,1,2.0,18,1,4.2065,10.3503,1.0187,1.0187,1.0187,-1.0
32,1,2.0,18,2,-0.0715,0.499,0.9978,0.9978,0.9978,-1.0
32,1,2.0,19,0,-0.4887,-0.4309,1.0327,1.0327,1.0327,-1.0
32,1,2.0,19,1,4.1616,10.2466,1.0288,1.0288,1.0288,-1.0
32,1,2.0,19,2,-0.0844,0.5196,0.9975,0.9975,0.9975,-1.0
32,1,2.0,20,0,-0.7883,-0.832,1.0206,1.0206,1.0206,-1.0
32,1,2.0,20,1,5.4779,10.9463,1.0426,1.0426,1.0426,-1.0
32,1,2.0,20,2,-0.3047,1.0699,0.9938,0.9938,0.9938,-1.0
32,1,2.0,21,0,-0.7928,-0.8342,1.0189,1.0189,1.0189,-1.0
32,1,2.0,21,1,5.4796,10.9576,1.0421,1.0421,1.0421,-1.0
32,1,2.0,21,2,-0.3026,1.0686,0.9933,0.9933,0.9933,-1.0
32,1,2.0,22,0,-0.7916,-0.8341,1.0186,1.0186,1.0186,-1.0
32,1,2.0,22,1,5.4755,10.9532,1.0426,1.0426,1.0426,-1.0
32,1,2.0,22,2,-0.303,1.0692,0.9938,0.9938,0.9938,-1.0
32,1,2.0,23,0,-0.8795,-1.6062,1.0154,1.0154,1.0154,-1.0
32,1,2.0,23,1,7.3306,11.8592,1.0432,1.0432,1.0432,-1.0
32,1,2.0,23,2,-0.9295,1.5133,0.9876,0.9876,0.9876,-1.0
32,1,2.0,24,0,-0.9214,-1.8656,1.0134,1.0134,1.0134,-1.0
32,1,2.0,24,1,7.9609,12.1905,1.0412,1.0412,1.0412,-1.0
32,1,2.0,24,2,-1.1336,1.652,0.9863,0.9863,0.9863,-1.0
32,1,2.0,25,0,-0.9539,-2.2787,1.0092,1.0092,1.0092,-1.0
32,1,2.0,25,1,8.9251,12.647,1.0443,1.0443,1.0443,-1.0
32,1,2.0,25,2,-1.4706,1.9022,0.9822,0.9822,0.9822,-1.0
32,1,2.0,26,0,-0.9982,-2.6922,1.0051,1.0051,1.0051,-1.0
32,1,2.0,26,1,9.8979,13.1322,1.0451,1.0451,1.0451,-1.0
32,1,2.0,26,2,-1.8006,2.14,0.9807,0.9807,0.9807,-1.0
32,1,2.0,27,0,-1.0711,-3.4118,1.0,1.0,1.0,-1.0
32,1,2.0,27,1,11.6119,13.974,1.0463,1.0463,1.0463,-1.0
32,1,2.0,27,2,-2.3823,2.5593,0.9762,0.9762,0.9762,-1.0
32,1,2.0,28,0,-1.0724,-3.4105,1.0006,1.0006,1.0006,-1.0
32,1,2.0,28,1,11.6367,13.9793,1.0455,1.0455,1.0455,-1.0
32,1,2.0,28,2,-2.3908,2.5635,0.9726,0.9726,0.9726,-1.0
32,1,2.0,29,0,-1.0898,-3.4083,1.0009,1.0009,1.0009,-1.0
32,1,2.0,29,1,11.6691,14.025,1.0423,1.0423,1.0423,-1.0
32,1,2.0,29,2,-2.3859,2.5461,0.9741,0.9741,0.9741,-1.0
32,1,2.0,30,0,-1.1506,-4.2348,0.9935,0.9935,0.9935,-1.0
32,1,2.0,30,1,13.5452,14.939,1.0481,1.0481,1.0481,-1.0
32,1,2.0,30,2,-3.0386,3.0372,0.9743,0.9743,0.9743,-1.0
32,1,2.0,31,0,-1.197,-4.7399,0.9918,0.9918,0.9918,-1.0
32,1,2.0,31,1,14.7662,15.5326,1.0489,1.0489,1.0489,-1.0
32,1,2.0,31,2,-3.4526,3.3336,0.9726,0.9726,0.9726,-1.0
32,1,2.0,32,0,-1.2438,-5.5114,0.9921,0.9921,0.9921,-1.0
32,1,2.0,32,1,16.9928,16.4574,1.0494,1.0494,1.0494,-1.0
32,1,2.0,32,2,-4.1136,3.771,0.9694,0.9694,0.9694,-1.0
32,1,2.0,33,0,-1.2381,-5.235,0.9921,0.9921,0.9921,-1.0
32,1,2.0,33,1,16.0023,16.1107,1.0494,1.0494,1.0494,-1.0
32,1,2.0,33,2,-3.8736,3.6294,0.9698,0.9698,0.9698,-1.0
32,1,2.0,34,0,-0.4355,-0.4116,1.0322,1.0322,1.0322,-1.0
32,1,2.0,34,1,4.0968,10.1122,1.0403,1.0403,1.0403,-1.0
32,1,2.0,34,2,-0.115,0.5543,1.0006,1.0006,1.0006,-1.0
32,1,2.0,35,0,-0.7911,-0.8335,1.0193,1.0193,1.0193,-1.0
32,1,2.0,35,1,5.4771,10.9524,1.0425,1.0425,1.0425,-1.0
32,1,2.0,35,2,-0.3033,1.0692,0.9937,0.9937,0.9937,-1.0
32,1,2.0,36,0,-0.8928,-1.828,0.9928,0.9928,0.9928,-1.0
32,1,2.0,36,1,7.7872,11.9245,1.0223,1.0223,1.0223,-1.0
32,1,2.0,36,2,-1.1141,1.6275,0.9662,0.9662,0.9662,-1.0
32,2,0.5,1,0,0.0353,0.1666,1.0396,1.0396,1.0396,6.78853e-05
32,2,0.5,1,1,-0.0531,-0.0186,1.0475,1.0475,1.0475,-2.45309e-05
32,2,0.5,1,2,4.2219,10.4901,1.0111,1.0152,1.0152,0.0054102197
32,2,0.5,2,0,0.0573,0.5219,1.0319,1.032,1.032,0.0002150293
32,2,0.5,2,1,-0.3786,-0.3517,1.0436,1.0434,1.0434,-0.0002732118
32,2,0.5,2,2,5.4835,11.3711,1.002,1.0067,1.0068,0.0062988952
32,2,0.5,3,0,0.0687,1.0064,1.0222,1.0225,1.0225,0.0004055892
32,2,0.5,3,1,-0.8087,-0.7918,1.0428,1.0423,1.0423,-0.0005987137
32,2,0.5,3,2,7.2028,12.5212,0.9948,1.0003,1.0004,0.0074662926
32,2,0.5,4,0,0.0717,0.5144,1.0307,1.0308,1.0308,0.0002205449
32,2,0.5,4,1,-0.403,-0.3638,1.0368,1.0365,1.0365,-0.0002939679
32,2,0.5,4,2,5.4923,11.4316,0.9993,1.004,1.0041,0.0063518517
32,2,0.5,5,0,0.061,0.5186,1.0321,1.0323,1.0323,0.000215857
32,2,0.5,5,1,-0.3859,-0.3545,1.0419,1.0417,1.0417,-0.0002789625
32,2,0.5,5,2,5.4908,11.3956,1.0003,1.005,1.0051,0.0063257542
32,2,0.5,6,0,0.0819,0.5082,1.0326,1.0328,1.0328,0.0002234791
32,2,0.5,6,1,-0.421,-0.3727,1.0295,1.0292,1.0292,-0.0003099166
32,2,0.5,6,2,5.4844,11.4762,0.9974,1.0021,1.0021,0.0063829838
32,2,0.5,7,0,0.0852,0.5066,1.0338,1.034,1.034,0.0002242094
32,2,0.5,7,1,-0.4286,-0.3774,1.0206,1.0203,1.0203,-0.000318236
32,2,0.5,7,2,5.4713,11.4941,0.9975,1.0022,1.0023,0.0063849634
32,2,0.5,8,0,-0.9315,1.9038,1.0091,1.0093,1.0093,0.0003494535
32,2,0.5,8,1,-1.1354,-2.2985,1.0442,1.0432,1.0432,-0.0012981598
32,2,0.5,8,2,11.1532,14.6897,0.983,0.9905,0.9906,0.0099948313
32,2,0.5,9,0,-0.6431,1.6462,1.0131,1.0133,1.0133,0.0003698354
32,2,0.5,9,1,-1.0469,-1.8705,1.0431,1.0423,1.0423,-0.0011005851
32,2,0.5,9,2,10.026,14.0815,0.9859,0.9928,0.9929,0.0092792183
32,2,0.5,10,0,-1.7234,2.5997,1.0005,1.0005,1.0005,0.000271342
32,2,0.5,10,1,-1.3889,-3.4788,1.0454,1.0441,1.044,-0.0018582077
32,2,0.5,10,2,14.2698,16.386,0.9737,0.9826,0.9827,0.0120238825
32,2,0.5,11,0,-3.0395,3.7763,0.992,0.9919,0.9919,0.0001036953
32,2,0.5,11,1,-1.7056,-5.3913,1.0493,1.0474,1.0473,-0.0027168352
32,2,0.5,11,2,19.1588,18.9081,0.9705,0.9817,0.9818,0.0149111481
32,2,0.5,12,0,0.063,0.5166,1.0323,1.0324,1.0324,0.0002162767
32,2,0.5,12,1,-0.3898,-0.3557,1.0421,1.0418,1.0418,-0.0002818002
32,2,0.5,12,2,5.4976,11.4097,0.9991,1.0038,1.0038,0.0063440268
32,2,0.5,13,0,0.065,0.5174,1.0315,1.0316,1.0316,0.0002178175
32,2,0.5,13,1,-0.3917,-0.3578,1.0409,1.0407,1.0407,-0.0002839871
32,2,0.5,13,2,5.4911,11.4041,1.0002,1.0049,1.005,0.0063310641
32,2,0.5,14,0,0.0718,0.5146,1.0302,1.0303,1.0303,0.0002207544
32,2,0.5,14,1,-0.403,-0.3639,1.0367,1.0365,1.0365,-0.0002940025
32,2,0.5,14,2,5.4931,11.4315,0.9994,1.0041,1.0041,0.0063517641
32,2,0.5,15,0,0.0719,0.5159,1.0276,1.0277,1.0277,0.0002218798
32,2,0.5,15,1,-0.4028,-0.3641,1.0371,1.0369,1.0369,-0.0002938907
32,2,0.5,15,2,5.4986,11.4302,0.9997,1.0044,1.0045,0.0063522513
32,2,0.5,16,0,0.0817,0.5081,1.0324,1.0326,1.0326,0.0002234373
32,2,0.5,16,1,-0.4206,-0.3723,1.0305,1.0302,1.0302,-0.0003093177
32,2,0.5,16,2,5.4877,11.4755,0.9972,1.0019,1.002,0.0063853133
32,2,0.5,17,0,0.0856,0.5064,1.034,1.0341,1.0341,0.0002243007
32,2,0.5,17,1,-0.4295,-0.3779,1.0196,1.0194,1.0194,-0.0003192231
32,2,0.5,17,2,5.4699,11.4964,0.9975,1.0022,1.0023,0.0063854625
32,2,0.5,18,0,0.0855,0.5067,1.0341,1.0342,1.0342,0.0002242734
32,2,0.5,18,1,-0.4294,-0.3781,1.0187,1.0184,1.0184,-0.0003194279
32,2,0.5,18,2,5.467,11.495,0.9978,1.0025,1.0026,0.0063815601
32,2,0.5,19,0,0.082,0.5082,1.0327,1.0329,1.0329,0.0002235011
32,2,0.5,19,1,-0.4213,-0.373,1.0288,1.0285,1.0285,-0.0003103341
32,2,0.5,19,2,5.4829,11.4766,0.9975,1.0022,1.0023,0.0063817364
32,2,0.5,20,0,0.0711,1.0056,1.0206,1.0209,1.0209,0.0004072825
32,2,0.5,20,1,-0.8133,-0.7937,1.0426,1.0421,1.0421,-0.0006024329
32,2,0.5,20,2,7.2144,12.5359,0.9938,0.9994,0.9995,0.0074874124
32,2,0.5,21,0,0.0737,1.0052,1.0189,1.0192,1.0192,0.0004092207
32,2,0.5,21,1,-0.8177,-0.796,1.0421,1.0416,1.0416,-0.0006063589
32,2,0.5,21,2,7.2237,12.5475,0.9933,0.9989,0.999,0.0075027561
32,2,0.5,22,0,0.0726,1.0065,1.0186,1.0189,1.0189,0.0004092572
32,2,0.5,22,1,-0.8153,-0.7953,1.0426,1.0421,1.0421,-0.0006044312
32,2,0.5,22,2,7.2217,12.5403,0.9938,0.9994,0.9995,0.0074943421
32,2,0.5,23,0,-0.4632,1.4847,1.0154,1.0156,1.0156,0.0003809314
